pfc,dms,session
pfc_15,dms_17,AKED0420210803
pfc_15,dms_4,AKED0420210803
pfc_15,dms_11,AKED0420210803
pfc_15,dms_24,AKED0420210803
pfc_5,dms_28,AKED0420210803
pfc_5,dms_8,AKED0420210803
pfc_5,dms_23,AKED0420210803
pfc_5,dms_34,AKED0420210803
pfc_5,dms_31,AKED0420210803
pfc_5,dms_29,AKED0420210803
pfc_5,dms_26,AKED0420210803
pfc_5,dms_37,AKED0420210803
pfc_5,dms_13,AKED0420210803
pfc_5,dms_18,AKED0420210803
pfc_5,dms_7,AKED0420210803
pfc_5,dms_20,AKED0420210803
pfc_5,dms_35,AKED0420210803
pfc_5,dms_10,AKED0420210803
pfc_5,dms_9,AKED0420210803
pfc_5,dms_19,AKED0420210803
pfc_5,dms_41,AKED0420210803
pfc_5,dms_3,AKED0420210803
pfc_5,dms_25,AKED0420210803
pfc_5,dms_12,AKED0420210803
pfc_5,dms_16,AKED0420210803
pfc_5,dms_27,AKED0420210803
pfc_5,dms_42,AKED0420210803
pfc_5,dms_36,AKED0420210803
pfc_5,dms_30,AKED0420210803
pfc_5,dms_2,AKED0420210803
pfc_5,dms_5,AKED0420210803
pfc_5,dms_15,AKED0420210803
pfc_5,dms_40,AKED0420210803
pfc_5,dms_38,AKED0420210803
pfc_5,dms_6,AKED0420210803
pfc_5,dms_32,AKED0420210803
pfc_5,dms_14,AKED0420210803
pfc_5,dms_1,AKED0420210803
pfc_5,dms_0,AKED0420210803
pfc_5,dms_21,AKED0420210803
pfc_5,dms_39,AKED0420210803
pfc_5,dms_33,AKED0420210803
pfc_5,dms_22,AKED0420210803
pfc_5,dms_17,AKED0420210803
pfc_5,dms_4,AKED0420210803
pfc_5,dms_11,AKED0420210803
pfc_5,dms_24,AKED0420210803
pfc_40,dms_28,AKED0420210803
pfc_40,dms_8,AKED0420210803
pfc_40,dms_23,AKED0420210803
pfc_40,dms_34,AKED0420210803
pfc_40,dms_31,AKED0420210803
pfc_40,dms_29,AKED0420210803
pfc_40,dms_26,AKED0420210803
pfc_40,dms_37,AKED0420210803
pfc_40,dms_13,AKED0420210803
pfc_40,dms_18,AKED0420210803
pfc_40,dms_7,AKED0420210803
pfc_40,dms_20,AKED0420210803
pfc_40,dms_35,AKED0420210803
pfc_40,dms_10,AKED0420210803
pfc_40,dms_9,AKED0420210803
pfc_40,dms_19,AKED0420210803
pfc_40,dms_41,AKED0420210803
pfc_40,dms_3,AKED0420210803
pfc_40,dms_25,AKED0420210803
pfc_40,dms_12,AKED0420210803
pfc_40,dms_16,AKED0420210803
pfc_40,dms_27,AKED0420210803
pfc_40,dms_42,AKED0420210803
pfc_40,dms_36,AKED0420210803
pfc_40,dms_30,AKED0420210803
pfc_40,dms_2,AKED0420210803
pfc_40,dms_5,AKED0420210803
pfc_40,dms_15,AKED0420210803
pfc_40,dms_40,AKED0420210803
pfc_40,dms_38,AKED0420210803
pfc_40,dms_6,AKED0420210803
pfc_40,dms_32,AKED0420210803
pfc_40,dms_14,AKED0420210803
pfc_40,dms_1,AKED0420210803
pfc_40,dms_0,AKED0420210803
pfc_40,dms_21,AKED0420210803
pfc_40,dms_39,AKED0420210803
pfc_40,dms_33,AKED0420210803
pfc_40,dms_22,AKED0420210803
pfc_40,dms_17,AKED0420210803
pfc_40,dms_4,AKED0420210803
pfc_40,dms_11,AKED0420210803
pfc_40,dms_24,AKED0420210803
pfc_8,dms_28,AKED0420210803
pfc_8,dms_8,AKED0420210803
pfc_8,dms_23,AKED0420210803
pfc_8,dms_34,AKED0420210803
pfc_8,dms_31,AKED0420210803
pfc_8,dms_29,AKED0420210803
pfc_8,dms_26,AKED0420210803
pfc_8,dms_37,AKED0420210803
pfc_8,dms_13,AKED0420210803
pfc_8,dms_18,AKED0420210803
pfc_8,dms_7,AKED0420210803
pfc_8,dms_20,AKED0420210803
pfc_8,dms_35,AKED0420210803
pfc_8,dms_10,AKED0420210803
pfc_8,dms_9,AKED0420210803
pfc_8,dms_19,AKED0420210803
pfc_8,dms_41,AKED0420210803
pfc_8,dms_3,AKED0420210803
pfc_8,dms_25,AKED0420210803
pfc_8,dms_12,AKED0420210803
pfc_8,dms_16,AKED0420210803
pfc_8,dms_27,AKED0420210803
pfc_8,dms_42,AKED0420210803
pfc_8,dms_36,AKED0420210803
pfc_8,dms_30,AKED0420210803
pfc_8,dms_2,AKED0420210803
pfc_8,dms_5,AKED0420210803
pfc_8,dms_15,AKED0420210803
pfc_8,dms_40,AKED0420210803
pfc_8,dms_38,AKED0420210803
pfc_8,dms_6,AKED0420210803
pfc_8,dms_32,AKED0420210803
pfc_8,dms_14,AKED0420210803
pfc_8,dms_1,AKED0420210803
pfc_8,dms_0,AKED0420210803
pfc_8,dms_21,AKED0420210803
pfc_8,dms_39,AKED0420210803
pfc_8,dms_33,AKED0420210803
pfc_8,dms_22,AKED0420210803
pfc_8,dms_17,AKED0420210803
pfc_8,dms_4,AKED0420210803
pfc_8,dms_11,AKED0420210803
pfc_8,dms_24,AKED0420210803
pfc_19,dms_28,AKED0420210803
pfc_19,dms_8,AKED0420210803
pfc_19,dms_23,AKED0420210803
pfc_19,dms_34,AKED0420210803
pfc_19,dms_31,AKED0420210803
pfc_19,dms_29,AKED0420210803
pfc_19,dms_26,AKED0420210803
pfc_19,dms_37,AKED0420210803
pfc_19,dms_13,AKED0420210803
pfc_19,dms_18,AKED0420210803
pfc_19,dms_7,AKED0420210803
pfc_19,dms_20,AKED0420210803
pfc_19,dms_35,AKED0420210803
pfc_19,dms_10,AKED0420210803
pfc_19,dms_9,AKED0420210803
pfc_19,dms_19,AKED0420210803
pfc_19,dms_41,AKED0420210803
pfc_19,dms_3,AKED0420210803
pfc_19,dms_25,AKED0420210803
pfc_19,dms_12,AKED0420210803
pfc_19,dms_16,AKED0420210803
pfc_19,dms_27,AKED0420210803
pfc_19,dms_42,AKED0420210803
pfc_19,dms_36,AKED0420210803
pfc_19,dms_30,AKED0420210803
pfc_19,dms_2,AKED0420210803
pfc_19,dms_5,AKED0420210803
pfc_19,dms_15,AKED0420210803
pfc_19,dms_40,AKED0420210803
pfc_19,dms_38,AKED0420210803
pfc_19,dms_6,AKED0420210803
pfc_19,dms_32,AKED0420210803
pfc_19,dms_14,AKED0420210803
pfc_19,dms_1,AKED0420210803
pfc_19,dms_0,AKED0420210803
pfc_19,dms_21,AKED0420210803
pfc_19,dms_39,AKED0420210803
pfc_19,dms_33,AKED0420210803
pfc_19,dms_22,AKED0420210803
pfc_19,dms_17,AKED0420210803
pfc_19,dms_4,AKED0420210803
pfc_19,dms_11,AKED0420210803
pfc_19,dms_24,AKED0420210803
pfc_66,dms_28,AKED0420210803
pfc_66,dms_8,AKED0420210803
pfc_66,dms_23,AKED0420210803
pfc_66,dms_34,AKED0420210803
pfc_66,dms_31,AKED0420210803
pfc_66,dms_29,AKED0420210803
pfc_66,dms_26,AKED0420210803
pfc_66,dms_37,AKED0420210803
pfc_66,dms_13,AKED0420210803
pfc_66,dms_18,AKED0420210803
pfc_66,dms_7,AKED0420210803
pfc_66,dms_20,AKED0420210803
pfc_66,dms_35,AKED0420210803
pfc_66,dms_10,AKED0420210803
pfc_66,dms_9,AKED0420210803
pfc_66,dms_19,AKED0420210803
pfc_66,dms_41,AKED0420210803
pfc_66,dms_3,AKED0420210803
pfc_66,dms_25,AKED0420210803
pfc_66,dms_12,AKED0420210803
pfc_66,dms_16,AKED0420210803
pfc_66,dms_27,AKED0420210803
pfc_66,dms_42,AKED0420210803
pfc_66,dms_36,AKED0420210803
pfc_66,dms_30,AKED0420210803
pfc_66,dms_2,AKED0420210803
pfc_66,dms_5,AKED0420210803
pfc_66,dms_15,AKED0420210803
pfc_66,dms_40,AKED0420210803
pfc_66,dms_38,AKED0420210803
pfc_66,dms_6,AKED0420210803
pfc_66,dms_32,AKED0420210803
pfc_66,dms_14,AKED0420210803
pfc_66,dms_1,AKED0420210803
pfc_66,dms_0,AKED0420210803
pfc_66,dms_21,AKED0420210803
pfc_66,dms_39,AKED0420210803
pfc_66,dms_33,AKED0420210803
pfc_66,dms_22,AKED0420210803
pfc_66,dms_17,AKED0420210803
pfc_66,dms_4,AKED0420210803
pfc_66,dms_11,AKED0420210803
pfc_66,dms_24,AKED0420210803
pfc_27,dms_28,AKED0420210803
pfc_27,dms_8,AKED0420210803
pfc_27,dms_23,AKED0420210803
pfc_27,dms_34,AKED0420210803
pfc_27,dms_31,AKED0420210803
pfc_27,dms_29,AKED0420210803
pfc_27,dms_26,AKED0420210803
pfc_27,dms_37,AKED0420210803
pfc_27,dms_13,AKED0420210803
pfc_27,dms_18,AKED0420210803
pfc_27,dms_7,AKED0420210803
pfc_27,dms_20,AKED0420210803
pfc_27,dms_35,AKED0420210803
pfc_27,dms_10,AKED0420210803
pfc_27,dms_9,AKED0420210803
pfc_27,dms_19,AKED0420210803
pfc_27,dms_41,AKED0420210803
pfc_27,dms_3,AKED0420210803
pfc_27,dms_25,AKED0420210803
pfc_27,dms_12,AKED0420210803
pfc_27,dms_16,AKED0420210803
pfc_27,dms_27,AKED0420210803
pfc_27,dms_42,AKED0420210803
pfc_27,dms_36,AKED0420210803
pfc_27,dms_30,AKED0420210803
pfc_27,dms_2,AKED0420210803
pfc_27,dms_5,AKED0420210803
pfc_27,dms_15,AKED0420210803
pfc_27,dms_40,AKED0420210803
pfc_27,dms_38,AKED0420210803
pfc_27,dms_6,AKED0420210803
pfc_27,dms_32,AKED0420210803
pfc_27,dms_14,AKED0420210803
pfc_27,dms_1,AKED0420210803
pfc_27,dms_0,AKED0420210803
pfc_27,dms_21,AKED0420210803
pfc_27,dms_39,AKED0420210803
pfc_27,dms_33,AKED0420210803
pfc_27,dms_22,AKED0420210803
pfc_27,dms_17,AKED0420210803
pfc_27,dms_4,AKED0420210803
pfc_27,dms_11,AKED0420210803
pfc_27,dms_24,AKED0420210803
pfc_35,dms_28,AKED0420210803
pfc_35,dms_8,AKED0420210803
pfc_35,dms_23,AKED0420210803
pfc_35,dms_34,AKED0420210803
pfc_35,dms_31,AKED0420210803
pfc_35,dms_29,AKED0420210803
pfc_35,dms_26,AKED0420210803
pfc_35,dms_37,AKED0420210803
pfc_35,dms_13,AKED0420210803
pfc_35,dms_18,AKED0420210803
pfc_35,dms_7,AKED0420210803
pfc_35,dms_20,AKED0420210803
pfc_35,dms_35,AKED0420210803
pfc_35,dms_10,AKED0420210803
pfc_35,dms_9,AKED0420210803
pfc_35,dms_19,AKED0420210803
pfc_35,dms_41,AKED0420210803
pfc_35,dms_3,AKED0420210803
pfc_35,dms_25,AKED0420210803
pfc_35,dms_12,AKED0420210803
pfc_35,dms_16,AKED0420210803
pfc_35,dms_27,AKED0420210803
pfc_35,dms_42,AKED0420210803
pfc_35,dms_36,AKED0420210803
pfc_35,dms_30,AKED0420210803
pfc_35,dms_2,AKED0420210803
pfc_35,dms_5,AKED0420210803
pfc_35,dms_15,AKED0420210803
pfc_35,dms_40,AKED0420210803
pfc_35,dms_38,AKED0420210803
pfc_35,dms_6,AKED0420210803
pfc_35,dms_32,AKED0420210803
pfc_35,dms_14,AKED0420210803
pfc_35,dms_1,AKED0420210803
pfc_35,dms_0,AKED0420210803
pfc_35,dms_21,AKED0420210803
pfc_35,dms_39,AKED0420210803
pfc_35,dms_33,AKED0420210803
pfc_35,dms_22,AKED0420210803
pfc_35,dms_17,AKED0420210803
pfc_35,dms_4,AKED0420210803
pfc_35,dms_11,AKED0420210803
pfc_35,dms_24,AKED0420210803
pfc_9,dms_28,AKED0520210719
pfc_9,dms_8,AKED0520210719
pfc_9,dms_23,AKED0520210719
pfc_9,dms_34,AKED0520210719
pfc_9,dms_31,AKED0520210719
pfc_9,dms_29,AKED0520210719
pfc_9,dms_26,AKED0520210719
pfc_9,dms_37,AKED0520210719
pfc_9,dms_13,AKED0520210719
pfc_9,dms_18,AKED0520210719
pfc_9,dms_7,AKED0520210719
pfc_9,dms_20,AKED0520210719
pfc_9,dms_35,AKED0520210719
pfc_9,dms_10,AKED0520210719
pfc_9,dms_9,AKED0520210719
pfc_9,dms_19,AKED0520210719
pfc_9,dms_41,AKED0520210719
pfc_9,dms_3,AKED0520210719
pfc_9,dms_25,AKED0520210719
pfc_9,dms_12,AKED0520210719
pfc_9,dms_16,AKED0520210719
pfc_9,dms_27,AKED0520210719
pfc_9,dms_36,AKED0520210719
pfc_9,dms_30,AKED0520210719
pfc_9,dms_2,AKED0520210719
pfc_9,dms_5,AKED0520210719
pfc_9,dms_15,AKED0520210719
pfc_9,dms_40,AKED0520210719
pfc_9,dms_38,AKED0520210719
pfc_9,dms_6,AKED0520210719
pfc_9,dms_32,AKED0520210719
pfc_9,dms_14,AKED0520210719
pfc_9,dms_1,AKED0520210719
pfc_9,dms_0,AKED0520210719
pfc_9,dms_21,AKED0520210719
pfc_9,dms_39,AKED0520210719
pfc_9,dms_33,AKED0520210719
pfc_9,dms_22,AKED0520210719
pfc_9,dms_17,AKED0520210719
pfc_9,dms_4,AKED0520210719
pfc_9,dms_11,AKED0520210719
pfc_9,dms_24,AKED0520210719
pfc_23,dms_28,AKED0520210719
pfc_23,dms_8,AKED0520210719
pfc_23,dms_23,AKED0520210719
pfc_23,dms_34,AKED0520210719
pfc_23,dms_31,AKED0520210719
pfc_23,dms_29,AKED0520210719
pfc_23,dms_26,AKED0520210719
pfc_23,dms_37,AKED0520210719
pfc_23,dms_13,AKED0520210719
pfc_23,dms_18,AKED0520210719
pfc_23,dms_7,AKED0520210719
pfc_23,dms_20,AKED0520210719
pfc_23,dms_35,AKED0520210719
pfc_23,dms_10,AKED0520210719
pfc_23,dms_9,AKED0520210719
pfc_23,dms_19,AKED0520210719
pfc_23,dms_41,AKED0520210719
pfc_23,dms_3,AKED0520210719
pfc_23,dms_25,AKED0520210719
pfc_23,dms_12,AKED0520210719
pfc_23,dms_16,AKED0520210719
pfc_23,dms_27,AKED0520210719
pfc_23,dms_36,AKED0520210719
pfc_23,dms_30,AKED0520210719
pfc_23,dms_2,AKED0520210719
pfc_23,dms_5,AKED0520210719
pfc_23,dms_15,AKED0520210719
pfc_23,dms_40,AKED0520210719
pfc_23,dms_38,AKED0520210719
pfc_23,dms_6,AKED0520210719
pfc_23,dms_32,AKED0520210719
pfc_23,dms_14,AKED0520210719
pfc_23,dms_1,AKED0520210719
pfc_23,dms_0,AKED0520210719
pfc_23,dms_21,AKED0520210719
pfc_23,dms_39,AKED0520210719
pfc_23,dms_33,AKED0520210719
pfc_23,dms_22,AKED0520210719
pfc_23,dms_17,AKED0520210719
pfc_23,dms_4,AKED0520210719
pfc_23,dms_11,AKED0520210719
pfc_23,dms_24,AKED0520210719
pfc_33,dms_28,AKED0520210719
pfc_33,dms_8,AKED0520210719
pfc_33,dms_23,AKED0520210719
pfc_33,dms_34,AKED0520210719
pfc_33,dms_31,AKED0520210719
pfc_33,dms_29,AKED0520210719
pfc_33,dms_26,AKED0520210719
pfc_33,dms_37,AKED0520210719
pfc_33,dms_13,AKED0520210719
pfc_33,dms_18,AKED0520210719
pfc_33,dms_7,AKED0520210719
pfc_33,dms_20,AKED0520210719
pfc_33,dms_35,AKED0520210719
pfc_33,dms_10,AKED0520210719
pfc_33,dms_9,AKED0520210719
pfc_33,dms_19,AKED0520210719
pfc_33,dms_41,AKED0520210719
pfc_33,dms_3,AKED0520210719
pfc_33,dms_25,AKED0520210719
pfc_33,dms_12,AKED0520210719
pfc_33,dms_16,AKED0520210719
pfc_33,dms_27,AKED0520210719
pfc_33,dms_36,AKED0520210719
pfc_33,dms_30,AKED0520210719
pfc_33,dms_2,AKED0520210719
pfc_33,dms_5,AKED0520210719
pfc_33,dms_15,AKED0520210719
pfc_33,dms_40,AKED0520210719
pfc_33,dms_38,AKED0520210719
pfc_33,dms_6,AKED0520210719
pfc_33,dms_32,AKED0520210719
pfc_33,dms_14,AKED0520210719
pfc_33,dms_1,AKED0520210719
pfc_33,dms_0,AKED0520210719
pfc_33,dms_21,AKED0520210719
pfc_33,dms_39,AKED0520210719
pfc_33,dms_33,AKED0520210719
pfc_33,dms_22,AKED0520210719
pfc_33,dms_17,AKED0520210719
pfc_33,dms_4,AKED0520210719
pfc_33,dms_11,AKED0520210719
pfc_33,dms_24,AKED0520210719
pfc_38,dms_28,AKED0520210719
pfc_38,dms_8,AKED0520210719
pfc_38,dms_23,AKED0520210719
pfc_38,dms_34,AKED0520210719
pfc_38,dms_31,AKED0520210719
pfc_38,dms_29,AKED0520210719
pfc_38,dms_26,AKED0520210719
pfc_38,dms_37,AKED0520210719
pfc_38,dms_13,AKED0520210719
pfc_38,dms_18,AKED0520210719
pfc_38,dms_7,AKED0520210719
pfc_38,dms_20,AKED0520210719
pfc_38,dms_35,AKED0520210719
pfc_38,dms_10,AKED0520210719
pfc_38,dms_9,AKED0520210719
pfc_38,dms_19,AKED0520210719
pfc_38,dms_41,AKED0520210719
pfc_38,dms_3,AKED0520210719
pfc_38,dms_25,AKED0520210719
pfc_38,dms_12,AKED0520210719
pfc_38,dms_16,AKED0520210719
pfc_38,dms_27,AKED0520210719
pfc_38,dms_36,AKED0520210719
pfc_38,dms_30,AKED0520210719
pfc_38,dms_2,AKED0520210719
pfc_38,dms_5,AKED0520210719
pfc_38,dms_15,AKED0520210719
pfc_38,dms_40,AKED0520210719
pfc_38,dms_38,AKED0520210719
pfc_38,dms_6,AKED0520210719
pfc_38,dms_32,AKED0520210719
pfc_38,dms_14,AKED0520210719
pfc_38,dms_1,AKED0520210719
pfc_38,dms_0,AKED0520210719
pfc_38,dms_21,AKED0520210719
pfc_38,dms_39,AKED0520210719
pfc_38,dms_33,AKED0520210719
pfc_38,dms_22,AKED0520210719
pfc_38,dms_17,AKED0520210719
pfc_38,dms_4,AKED0520210719
pfc_38,dms_11,AKED0520210719
pfc_38,dms_24,AKED0520210719
pfc_18,dms_28,AKED0520210719
pfc_18,dms_8,AKED0520210719
pfc_18,dms_23,AKED0520210719
pfc_18,dms_34,AKED0520210719
pfc_18,dms_31,AKED0520210719
pfc_18,dms_29,AKED0520210719
pfc_18,dms_26,AKED0520210719
pfc_18,dms_37,AKED0520210719
pfc_18,dms_13,AKED0520210719
pfc_18,dms_18,AKED0520210719
pfc_18,dms_7,AKED0520210719
pfc_18,dms_20,AKED0520210719
pfc_18,dms_35,AKED0520210719
pfc_18,dms_10,AKED0520210719
pfc_18,dms_9,AKED0520210719
pfc_18,dms_19,AKED0520210719
pfc_18,dms_41,AKED0520210719
pfc_18,dms_3,AKED0520210719
pfc_18,dms_25,AKED0520210719
pfc_18,dms_12,AKED0520210719
pfc_18,dms_16,AKED0520210719
pfc_18,dms_27,AKED0520210719
pfc_18,dms_36,AKED0520210719
pfc_18,dms_30,AKED0520210719
pfc_18,dms_2,AKED0520210719
pfc_18,dms_5,AKED0520210719
pfc_18,dms_15,AKED0520210719
pfc_18,dms_40,AKED0520210719
pfc_18,dms_38,AKED0520210719
pfc_18,dms_6,AKED0520210719
pfc_18,dms_32,AKED0520210719
pfc_18,dms_14,AKED0520210719
pfc_18,dms_1,AKED0520210719
pfc_18,dms_0,AKED0520210719
pfc_18,dms_21,AKED0520210719
pfc_18,dms_39,AKED0520210719
pfc_18,dms_33,AKED0520210719
pfc_18,dms_22,AKED0520210719
pfc_18,dms_17,AKED0520210719
pfc_18,dms_4,AKED0520210719
pfc_18,dms_11,AKED0520210719
pfc_18,dms_24,AKED0520210719
pfc_12,dms_28,AKED0520210719
pfc_12,dms_8,AKED0520210719
pfc_12,dms_23,AKED0520210719
pfc_12,dms_34,AKED0520210719
pfc_12,dms_31,AKED0520210719
pfc_12,dms_29,AKED0520210719
pfc_12,dms_26,AKED0520210719
pfc_12,dms_37,AKED0520210719
pfc_12,dms_13,AKED0520210719
pfc_12,dms_18,AKED0520210719
pfc_12,dms_7,AKED0520210719
pfc_12,dms_20,AKED0520210719
pfc_12,dms_35,AKED0520210719
pfc_12,dms_10,AKED0520210719
pfc_12,dms_9,AKED0520210719
pfc_12,dms_19,AKED0520210719
pfc_12,dms_41,AKED0520210719
pfc_12,dms_3,AKED0520210719
pfc_12,dms_25,AKED0520210719
pfc_12,dms_12,AKED0520210719
pfc_12,dms_16,AKED0520210719
pfc_12,dms_27,AKED0520210719
pfc_12,dms_36,AKED0520210719
pfc_12,dms_30,AKED0520210719
pfc_12,dms_2,AKED0520210719
pfc_12,dms_5,AKED0520210719
pfc_12,dms_15,AKED0520210719
pfc_12,dms_40,AKED0520210719
pfc_12,dms_38,AKED0520210719
pfc_12,dms_6,AKED0520210719
pfc_12,dms_32,AKED0520210719
pfc_12,dms_14,AKED0520210719
pfc_12,dms_1,AKED0520210719
pfc_12,dms_0,AKED0520210719
pfc_12,dms_21,AKED0520210719
pfc_12,dms_39,AKED0520210719
pfc_12,dms_33,AKED0520210719
pfc_12,dms_22,AKED0520210719
pfc_12,dms_17,AKED0520210719
pfc_12,dms_4,AKED0520210719
pfc_12,dms_11,AKED0520210719
pfc_12,dms_24,AKED0520210719
pfc_32,dms_28,AKED0520210719
pfc_32,dms_8,AKED0520210719
pfc_32,dms_23,AKED0520210719
pfc_32,dms_34,AKED0520210719
pfc_32,dms_31,AKED0520210719
pfc_32,dms_29,AKED0520210719
pfc_32,dms_26,AKED0520210719
pfc_32,dms_37,AKED0520210719
pfc_32,dms_13,AKED0520210719
pfc_32,dms_18,AKED0520210719
pfc_32,dms_7,AKED0520210719
pfc_32,dms_20,AKED0520210719
pfc_32,dms_35,AKED0520210719
pfc_32,dms_10,AKED0520210719
pfc_32,dms_9,AKED0520210719
pfc_32,dms_19,AKED0520210719
pfc_32,dms_41,AKED0520210719
pfc_32,dms_3,AKED0520210719
pfc_32,dms_25,AKED0520210719
pfc_32,dms_12,AKED0520210719
pfc_32,dms_16,AKED0520210719
pfc_32,dms_27,AKED0520210719
pfc_32,dms_36,AKED0520210719
pfc_32,dms_30,AKED0520210719
pfc_32,dms_2,AKED0520210719
pfc_32,dms_5,AKED0520210719
pfc_32,dms_15,AKED0520210719
pfc_32,dms_40,AKED0520210719
pfc_32,dms_38,AKED0520210719
pfc_32,dms_6,AKED0520210719
pfc_32,dms_32,AKED0520210719
pfc_32,dms_14,AKED0520210719
pfc_32,dms_1,AKED0520210719
pfc_32,dms_0,AKED0520210719
pfc_32,dms_21,AKED0520210719
pfc_32,dms_39,AKED0520210719
pfc_32,dms_33,AKED0520210719
pfc_32,dms_22,AKED0520210719
pfc_32,dms_17,AKED0520210719
pfc_32,dms_4,AKED0520210719
pfc_32,dms_11,AKED0520210719
pfc_32,dms_24,AKED0520210719
pfc_4,dms_28,AKED0520210719
pfc_4,dms_8,AKED0520210719
pfc_4,dms_23,AKED0520210719
pfc_4,dms_34,AKED0520210719
pfc_4,dms_31,AKED0520210719
pfc_4,dms_29,AKED0520210719
pfc_4,dms_26,AKED0520210719
pfc_4,dms_37,AKED0520210719
pfc_4,dms_13,AKED0520210719
pfc_4,dms_18,AKED0520210719
pfc_4,dms_7,AKED0520210719
pfc_4,dms_20,AKED0520210719
pfc_4,dms_35,AKED0520210719
pfc_4,dms_10,AKED0520210719
pfc_4,dms_9,AKED0520210719
pfc_4,dms_19,AKED0520210719
pfc_4,dms_41,AKED0520210719
pfc_4,dms_3,AKED0520210719
pfc_4,dms_25,AKED0520210719
pfc_4,dms_12,AKED0520210719
pfc_4,dms_16,AKED0520210719
pfc_4,dms_27,AKED0520210719
pfc_4,dms_36,AKED0520210719
pfc_4,dms_30,AKED0520210719
pfc_4,dms_2,AKED0520210719
pfc_4,dms_5,AKED0520210719
pfc_4,dms_15,AKED0520210719
pfc_4,dms_40,AKED0520210719
pfc_4,dms_38,AKED0520210719
pfc_4,dms_6,AKED0520210719
pfc_4,dms_32,AKED0520210719
pfc_4,dms_14,AKED0520210719
pfc_4,dms_1,AKED0520210719
pfc_4,dms_0,AKED0520210719
pfc_4,dms_21,AKED0520210719
pfc_4,dms_39,AKED0520210719
pfc_4,dms_33,AKED0520210719
pfc_4,dms_22,AKED0520210719
pfc_4,dms_17,AKED0520210719
pfc_4,dms_4,AKED0520210719
pfc_4,dms_11,AKED0520210719
pfc_4,dms_24,AKED0520210719
pfc_24,dms_28,AKED0520210719
pfc_24,dms_8,AKED0520210719
pfc_24,dms_23,AKED0520210719
pfc_24,dms_34,AKED0520210719
pfc_24,dms_31,AKED0520210719
pfc_24,dms_29,AKED0520210719
pfc_24,dms_26,AKED0520210719
pfc_24,dms_37,AKED0520210719
pfc_24,dms_13,AKED0520210719
pfc_24,dms_18,AKED0520210719
pfc_24,dms_7,AKED0520210719
pfc_24,dms_20,AKED0520210719
pfc_24,dms_35,AKED0520210719
pfc_24,dms_10,AKED0520210719
pfc_24,dms_9,AKED0520210719
pfc_24,dms_19,AKED0520210719
pfc_24,dms_41,AKED0520210719
pfc_24,dms_3,AKED0520210719
pfc_24,dms_25,AKED0520210719
pfc_24,dms_12,AKED0520210719
pfc_24,dms_16,AKED0520210719
pfc_24,dms_27,AKED0520210719
pfc_24,dms_36,AKED0520210719
pfc_24,dms_30,AKED0520210719
pfc_24,dms_2,AKED0520210719
pfc_24,dms_5,AKED0520210719
pfc_24,dms_15,AKED0520210719
pfc_24,dms_40,AKED0520210719
pfc_24,dms_38,AKED0520210719
pfc_24,dms_6,AKED0520210719
pfc_24,dms_32,AKED0520210719
pfc_24,dms_14,AKED0520210719
pfc_24,dms_1,AKED0520210719
pfc_24,dms_0,AKED0520210719
pfc_24,dms_21,AKED0520210719
pfc_24,dms_39,AKED0520210719
pfc_24,dms_33,AKED0520210719
pfc_24,dms_22,AKED0520210719
pfc_24,dms_17,AKED0520210719
pfc_24,dms_4,AKED0520210719
pfc_24,dms_11,AKED0520210719
pfc_24,dms_24,AKED0520210719
pfc_21,dms_28,AKED0520210719
pfc_21,dms_8,AKED0520210719
pfc_21,dms_23,AKED0520210719
pfc_21,dms_34,AKED0520210719
pfc_21,dms_31,AKED0520210719
pfc_21,dms_29,AKED0520210719
pfc_21,dms_26,AKED0520210719
pfc_21,dms_37,AKED0520210719
pfc_21,dms_13,AKED0520210719
pfc_21,dms_18,AKED0520210719
pfc_21,dms_7,AKED0520210719
pfc_21,dms_20,AKED0520210719
pfc_21,dms_35,AKED0520210719
pfc_21,dms_10,AKED0520210719
pfc_21,dms_9,AKED0520210719
pfc_21,dms_19,AKED0520210719
pfc_21,dms_41,AKED0520210719
pfc_21,dms_3,AKED0520210719
pfc_21,dms_25,AKED0520210719
pfc_21,dms_12,AKED0520210719
pfc_21,dms_16,AKED0520210719
pfc_21,dms_27,AKED0520210719
pfc_21,dms_36,AKED0520210719
pfc_21,dms_30,AKED0520210719
pfc_21,dms_2,AKED0520210719
pfc_21,dms_5,AKED0520210719
pfc_21,dms_15,AKED0520210719
pfc_21,dms_40,AKED0520210719
pfc_21,dms_38,AKED0520210719
pfc_21,dms_6,AKED0520210719
pfc_21,dms_32,AKED0520210719
pfc_21,dms_14,AKED0520210719
pfc_21,dms_1,AKED0520210719
pfc_21,dms_0,AKED0520210719
pfc_21,dms_21,AKED0520210719
pfc_21,dms_39,AKED0520210719
pfc_21,dms_33,AKED0520210719
pfc_21,dms_22,AKED0520210719
pfc_21,dms_17,AKED0520210719
pfc_21,dms_4,AKED0520210719
pfc_21,dms_11,AKED0520210719
pfc_21,dms_24,AKED0520210719
pfc_29,dms_28,AKED0520210719
pfc_29,dms_8,AKED0520210719
pfc_29,dms_23,AKED0520210719
pfc_29,dms_34,AKED0520210719
pfc_29,dms_31,AKED0520210719
pfc_29,dms_29,AKED0520210719
pfc_29,dms_26,AKED0520210719
pfc_29,dms_37,AKED0520210719
pfc_29,dms_13,AKED0520210719
pfc_29,dms_18,AKED0520210719
pfc_29,dms_7,AKED0520210719
